ID,SimplifiedChinese
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士自愿作为管道，但汹涌而来的力量太强大了。这伤害了他们的灵魂，让他们变得虚弱而又愤怒。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你被念着咒语的信徒们包围。他们一起从你身上穿过魔法。你嚎叫着。太多了！世界都变得黑暗。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"我们的勇士自愿作为仪式的管道。这奏效了。咒语通过土地击中腐化，然后让我们勇士的力量变大。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"随着仪式的开始，下雨了。许多信徒将他们的力量传到你的体内。腐化在你的腹中沸腾。你笑了。苏醒了。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"参加仪式"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"选好的侍僧无法承受这种力量，并降为纯粹的腐化。我们的勇士仍然了解到黑暗魔法的许多潜在力量。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你加入信徒，通过选好的侍僧传递你的腐化力量。他们的身体不能承受这种力量。他们死掉了。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“让我来捆绑管道。”"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"铁匠不信任仪式的奇怪魔法。他们用镣铐固定好管道，这个行为拯救了他们的生命。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"铁匠为选好的侍僧带上枷锁和长镣铐。这些束缚可以阻止他们伤害自己。咒语念动了。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“让我来准备咒语。”"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士的学徒准备咒语。“这些信徒们太业余了。”他嘲笑道，然后站在后面。“你瞧，准备好了。”"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"学徒为他的主人准备了一千个仪式。他已经为咒语准备好<quest_tile>。“那边。现在它就要起作用了。”"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“让我来吧。”"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"聪明的傻瓜自愿作为管道，而且还幸免于难。从那天起，他再也没有快乐过。"
QUEST_ROT_2_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"你差点就要阻止聪明的傻瓜不要自愿这么做了，但是后来你耸了耸肩。令你惊讶的是，他幸存了下来。咒语成功了。"
QUEST_ROT_2_2_QUESTINFODATA_ENCOUNTERTEXT,"黑暗的门徒在平原上大步地走。咒语几乎准备好了。腐化将会扩散。需要的是一个渠道。"
QUEST_ROT_2_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"黑暗的工具到处传播。兔爪、盛血的酒杯。咒语已经快要完成，但需要有引导者。"
QUEST_ROT_2_2_QUESTINFODATA_JOURNALRUMOURTEXT,"阿门罗各地的黑暗追随者秘密聚集在 <quest_tile>。将念动一个咒语，我们的勇士和这个咒语也有关系。"
QUEST_ROT_2_2_QUESTINFODATA_RUMOURTEXT,"信徒们呼唤着门徒。正准备念动传播腐化的咒语。那些帮助者将会被赐予力量。"
QUEST_ROT_2_2_QUESTINFODATA_TITLE,"黑暗协定"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"挖掘坟墓"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"地下的黑暗躲开我们的勇士。他们挖了几个小时，但腐化女王埋得太深了。我们的勇士生气地走了。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你想得到这种力量。你辛辛苦苦挖了几个小时，但很快就筋疲力尽了。最后，你摇摇晃晃地走了。风中回荡着嘲笑声。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"当 <hero_name> 挖到死去的女王的骨头时，一阵可怕的风从坟墓中刮来。这是女王的力量。我们的勇士带走了这些力量。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你一心一意地挖了几个小时。最后，你终于挖到了骨头。突然坟墓里一阵大风向你刮来。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"祈祷"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"这种力量让你古墓周围的土地堕落了。我们的勇士深受打动，对他们表示尊重。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"尊敬对于堕落者而言有些勉强。你知道这个野兽所具有的力量，并承诺不会犯和她同样的错误。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“让我讲给你有关这个女王的故事。”"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"当我们的勇士坐在地穴前时，吟游诗人讲起黑暗女王的故事。他们从有关她死亡的故事中吸取了许多教训。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你坐在古墓前。吟游诗人温和的声音把你带到一个不同的时代。吸取过去的教训，你决定为未来做好计划。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“让我画一画这片土地的地图。”"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"在传奇古墓等原生态地方的地图上，可以找到大量宝藏。我们勇士的探险家绘制出一张地图，并和我们的勇士分掉了钱。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"探险家盯着地穴。有点吃惊。他们绘制出一张图纸，然后开始绘制这个区域的地图。他们把卖掉的钱分掉了。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“我在半秒内就能把它挖出来！”"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"古墓突然释放出它的魔法，击中了我们勇士的狂战士。幸运的是，<hero_name>只吸收了一些打偏的魔法。"
QUEST_ROT_2_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"在他疯狂地挖掘时，狂战士到处滥用着自己庞大的武器。古墓释放出一阵魔法，击中了他，但是你将部分魔法的力量削弱了。"
QUEST_ROT_2_3_QUESTINFODATA_ENCOUNTERTEXT,"沼泽散发着难闻的气味，但你还是进去了。腐化从一个古老的狼族女王的古墓中流出来。地穴中散发出力量。\n"
QUEST_ROT_2_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"在臭气熏天的泥潭深处，我们的勇士发现了腐化污点的源头。一个黑暗女王的古墓。这个废弃的古墓已经长时间被遗忘了。"
QUEST_ROT_2_3_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>知道<quest_tile>被腐化诅咒。如果可以找到里面的黑暗之源，就可以利用它的力量了。"
QUEST_ROT_2_3_QUESTINFODATA_RUMOURTEXT,"腐化永远不会从阿门罗消逝。它是固有的。某些土地被腐化污染了。在这些地方，可以找到强大的力量。"
QUEST_ROT_2_3_QUESTINFODATA_TITLE,"腐化的支柱"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"寻找国王的鲜血"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士无意中吐露，他们正在寻找一两滴王室之血。不幸的是，这话被不该听到的生物听到了，而且还告诉了国王。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你没有能力让你的搜索保密。你说的话像怀尔德弗赖依一样传播开来。国王的特工听到了，他们集合起来，要给你点教训尝尝。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"血液很容易就得到了。在喝血的时候，我们的勇士感觉体内的黑暗变得更强了。他们的时机即将来临。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你很小心你所信赖的对象。你和你的一名仆人进行密谋，不知怎么的，他们喝到一滴血。你杀了他们。没有证人。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"收集贝恩的血"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士收集了贝恩的血，完成了仪式并一阵痛饮。可悲的是，收集的黑暗的力量似乎不够强。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你对付的贝恩可以说不计其数。打伤几个贝恩，收集点它们的血并没有什么，但咒语似乎没什么效果。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"“我可以得到你需要的东西。”"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"间谍大师的爪子可以伸向任何东西。他们试图用魔法召唤一滴稀释过的国王的血。只有怀尔德知道方法。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"间谍大师与她的接头人交谈。她很快就获得了一滴国王的血，尽管这滴血经过稀释，流失了一些力量。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“我可以找到买血的方法。”"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"只要硬币足够多，你就能得到任何东西。<hero_name>的贸易者组织了一场灰色市场交易。血流了出来，但它的魔法很弱。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"你的贸易者点点头。“任何东西都能以一定的价格买下来。”他不知何故要买血，但购买这种行为削弱了黑暗魔法。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"“我可以单手炼制出更好的药。”"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士的炼金术士无法忍受信徒们业余的炼金术。他们插手干预，炼制出更有效的药水。"
QUEST_ROT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"炼金术士对信徒的方法嗤之以鼻。使用他们的配材（你为他所借），他炼制出可以强化你的魔法的药水。 "
QUEST_ROT_2_4_QUESTINFODATA_ENCOUNTERTEXT,"传言是真的。<quest_tile>的信徒解释了他们的咒语背后的魔法。生物越堕落，效果就越好。"
QUEST_ROT_2_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"喝另一个野兽的血并不奇怪。野蛮的野兽会捕猎旅行者为食。但当与仪式相结合时，这种行为就会具有邪恶的力量。"
QUEST_ROT_2_4_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>听到传言，一群信徒正在喝贝恩的血，以深化他们与腐化的联系。"
QUEST_ROT_2_4_QUESTINFODATA_RUMOURTEXT,"据说，一群腐化信徒一直在喝堕落者的血，以增强他们的力量。"
QUEST_ROT_2_4_QUESTINFODATA_TITLE,"贝恩的血"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"穿越迷雾。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"缭绕的烟雾缠住我们勇士的脖子。<hero_name>好不容易才拖着身体来到安全的地方，他身负重伤，但还活着。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你的生命在烟雾缭绕中窒息。你跪倒在地。你好不容易才爬到安全的地方。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"<hero_name>艰难前进，拉着他们的武器来到科学家的巢穴。他们的研究是有用的，他们的尖叫声可以抚慰心灵。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"你念动诅咒。你不会倒下的！你突出重围。迷雾消失了，科学家的巢穴显露出来。你咆哮着靠近。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"撤退并计划进攻"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>撤退进行观察，试图找到冲出迷雾的道路。最终，他们找到一个出路，但那时科学家已经逃跑了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"你逃离了迷雾，在附近找了一个躲避的地方。你最终发现一条安全通道，并利用了这条路，但因为延误让科学家逃离了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"跳跃！就现在！”"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"当飞翼靴跃起时，迷雾可恶的指头终于散开。可悲的是，他们射偏标记，让科学家趁机逃离了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"飞翼靴带你脱离迷雾的包围，离开了山谷。但返回需要时间。这时，科学家趁机逃跑了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"穿越迷雾。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士的月亮镰刀就是答案。它穿过薄雾，但是科学家趁机逃跑了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"月亮镰刀用亮闪闪的剑驱散了令人窒息的迷雾。但这需要时间。科学家趁机逃走了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"戴上勇士头盔。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士有勇士头盔的保护，但是他们的寻找却是徒劳的。他们穿越迷雾时，科学家趁机逃走了。"
QUEST_ROT_3_1_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"勇士头盔驱散了你眼睛和颈部的迷雾。虽然它撕扯着你，你还是强行攻击，却发现科学家的巢穴已经空了。"
QUEST_ROT_3_1_QUESTINFODATA_ENCOUNTERTEXT,"山谷被邪恶的迷雾笼罩着。当你经过时，它紧紧缠住你的脖子。有埋伏！巫师控制了迷雾！"
QUEST_ROT_3_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,"当我们的勇士接近科学家的巢穴时，他们穿过闪闪的迷雾形成的障碍。它复活了！攻击！"
QUEST_ROT_3_1_QUESTINFODATA_JOURNALRUMOURTEXT,"我们的勇士听到有关疯狂腐化科学家的传言，他们隐藏在<quest_tile>南部的深爪谷。他们的“研究”可能是有用的。"
QUEST_ROT_3_1_QUESTINFODATA_RUMOURTEXT,"远离深爪谷。某个腐化巫师已埋伏在那里，企图诱拐旅行者推动他的“研究”。"
QUEST_ROT_3_1_QUESTINFODATA_TITLE,"烟雾缭绕的山谷"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"独自凭技艺战斗"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"经过数小时的战斗，我们的勇士怀疑这已然成了一场僵局，不过，她随后显露了自己真正的力量。我们的勇士好不容易才逃离了。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你们决斗了几个小时。战斗激烈而凶猛。她忽然嘲笑道：“真是无聊。”她放下武器，毫不费力地伤害了你。“你太弱了。”"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"两个野兽拼命挣扎着，直到<hero_name>刺穿对手的内脏，大获全胜。熊的腐化从伤口渗出。我们的勇士偷走了它。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"在你爪中的刀刃猛撞向对方时，她的刀刃闪着光。决斗持续了数个小时，但是你的技艺更胜一筹。你将她的剑敲倒在一旁，杀了她。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"使用腐化支撑自己的力量。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士使母熊体内的腐化力量变得虚弱。当她单腿跪倒在地时，<hero_name>释放了她的力量。一击足以。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"尽管她武艺不凡，但你才是腐化的主人。你吸收了她体内的力量，她最终在你的猛击后倒下了。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"开火。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"骄傲和胜利将腐化注入笨蛋体内，但大师知道实用的重要性。<hero_name>使用手炮将利亚娜击倒了。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"没有时间进行微不足道的决斗。一阵击打后，母熊倒下了。她的身体产生一个有用的宝藏。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"小心靠近。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"利亚娜的攻击如雨点般密集，但是都被皇家盾牌挡了回去。我们的勇士杀了她。胜利了。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"你在皇家盾牌的掩护下小心靠近。每次击中你的盾牌时，母熊的攻击都会发出声响，但没有一次伤害到你。你杀了她。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"抓住怀尔德弗赖依棒。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"我们的勇士和怀尔德的联系非常紧密，但怀尔德弗赖依棒仍然是打击利亚娜的有效武器。"
QUEST_ROT_3_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"你不能再依赖怀尔德弗赖依棒的魔法，但它是一个有效的武器。它的到来可以保护你。母熊逃走了，诅咒着你的名字。"
QUEST_ROT_3_2_QUESTINFODATA_ENCOUNTERTEXT,"你发现母熊正站着观察一座小山的山顶。她的眼睛里闪着腐化力量的黑暗光芒。“我要挑战你。”她咆哮道。"
QUEST_ROT_3_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"利亚娜曾经是名勇猛的战士。<hero_name>听说过有关她的故事。他们面前的这个家伙虽然块头是她的一半，但残暴程度却是她的两倍。"
QUEST_ROT_3_2_QUESTINFODATA_JOURNALRUMOURTEXT,"<hero_name>听说一名堕落的战士在大批杀害<quest_tile>的旅行者。我们的勇士前去那里，目的是偷走她的力量。 "
QUEST_ROT_3_2_QUESTINFODATA_RUMOURTEXT,"一名因腐化而堕落的勇猛战士一直在为难过往的旅行者。如果你可以杀了她，她的力量必然会归你所有。"
QUEST_ROT_3_2_QUESTINFODATA_TITLE,"腐化的决斗者"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"种下不和的种子"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"但是，我们的勇士没有洞悉微妙事情的智慧。他们的话被当成了耳旁风。农民不会提供腐化。真是傻瓜。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你低声说谎，试图让野兽相互敌对，但是这些被诅咒的生物太友好了。你没好气地离开了。真是愚蠢而快乐的农民。 "
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"我们的勇士已经掌握了说谎的方法。他们沉浸于村庄遭遇的悲惨经历，离开时将其转变成对国王的愤怒。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"在你的低声细语的控制下，邻居们反目成仇。小小的争吵变得具有毁灭性。你待在村子里，沉浸于悲伤之中。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"威胁村民"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"或者，不是<hero_name>威胁了村民，希望他们的恐惧能够为我们的勇士注入力量。在还没实现这个愿望时，他们就逃走了。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"村民们看到你后很害怕，当你威胁他们的生命时，他们更是如此。你还没来得及陶醉于他们的悲惨遭遇，他们就收拾好东西逃走了。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"使用伪装的面具"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"伪装的面具的奇怪外观足以吓坏那些村民。这种恐惧将腐化注入我们的勇士体内。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"你的话像幽灵一般。你吓唬那些村民，但大多数村民因害怕而逃走了。恐惧依然为你注入了点力量。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_2_TESTSUCCESSOUTCOME_JOURNALTEXT,"我们的勇士已经掌握了说谎的方法。他们沉浸于村庄遭受的悲惨经历中，离开时将其转变成对国王的愤怒。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_2_TESTSUCCESSOUTCOME_OUTCOMETEXT,"在你的低声细语的控制下，邻居们反目成仇。小小的争吵变得具有毁灭性。你待在村子里，沉浸于悲伤之中。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"“我可以制造恐怖。”"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"我们勇士的咒法师承担起制造恐怖的任务。他们的沙龙魔法为<hero_name>提供了许多可以吸收的力量。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"咒法师创造出扭曲的影子和黑暗生物的幻象。村民们被吓跑了。他们的尖叫声为你注入了力量。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"创造幻象"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"“舞动的灯”的故事如今仍在<quest_tile>周围流传。但只是我们的勇士以及他们的镜角制造着恐怖。"
QUEST_ROT_3_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"平民就像傻瓜一样害怕魔法。你用镜角变出奇怪的闪光。他们的恐惧让你的力量增强了。"
QUEST_ROT_3_3_QUESTINFODATA_ENCOUNTERTEXT,"<quest_tile>静谧的村庄在你的面前铺开。这里不需要暴力。欺骗和谎言将制造出你寻找的黑暗。"
QUEST_ROT_3_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"我们的勇士带着不确定来到<quest_tile>。他们知道他们需要制造恐怖，但是通过强盗行为还是攻击呢？不，要用点细腻的东西..."
